"URL_INFO","NOM_TITULA","NOMBRE_UNIV","NOMBRE_CENTRO","TIPO_UNIV_CENTRO","PRESENCIALIDAD","IDIOMAEXTRANJERO","PLAZAS","NOTA_CORTE","NOTA_CORTE_ANT","NOTA_ADMISION","RENDIMIENTO","CREDITOS","PRECIO","TASA_AFIL"
"https://www.upf.edu/web/graus/","Grado en Fisioterapia","Universidad Pompeu Fabra","Escuela Superior de Ciencias de la Salud Tecnocampus (Barcelona)","Pública / Adscrito**","Sí","No",20,5.79,8.98,10.13,95,240,NA,NA
"https://www.uab.cat/web/estudiar/grado/oferta-de-grados/todos-los-grados-1345667068600.html","Grado en Filología Catalana: Estudios de Literatura y Lingüística","Universidad Autónoma de Barcelona","Facultad de Filosofía y Letras (Barcelona)","Pública / Propio","Sí","No",40,5,5,9.22,88,240,17.69,NA
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Ingeniería Agrícola y del Medio Rural","Universidad de La Laguna","Escuela Politécnica Superior de Ingeniería (Santa Cruz de Tenerife)","Pública / Propio","Sí","No",75,5.51,5.2,8.44,57,240,14.59,NA
"http://www.uv.es/uvweb/universidad/es/estudios-grado/oferta-grados/oferta-grados-1285846094474.html","Grado en Ciencias Políticas y de la Administración Pública","Universitat de València (Estudi General)","Facultad de Derecho (Valencia)","Pública / Propio","Sí","No",75,8.26,9.17,9.43,79,240,12.79,49.8
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Finanzas y Contabilidad","Universidad de Sevilla","Facultad de Turismo y Finanzas (Sevilla)","Pública / Propio","Sí","No",430,5,5,8.3,50,240,12.62,71.4
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Finanzas y Contabilidad","Universidad de Sevilla","Centro Universitario de Osuna (Sevilla)","Pública / Adscrito**","Sí","No",50,5,5,NA,50,240,12.62,NA
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Administración y Dirección de Empresas","Universidad de Sevilla","Facultad de Ciencias Económicas y Empresariales (Sevilla)","Pública / Propio","Sí","No",488,10.77,10.3,NA,58,240,12.62,75.9
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Economía","Universidad de Sevilla","Facultad de Ciencias Económicas y Empresariales (Sevilla)","Pública / Propio","Sí","No",162,9.09,9.25,11.1,62,240,12.62,66.7
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Ingeniería de Organización Industrial","Universidad de Sevilla","Escuela Técnica Superior de Ingeniería (Sevilla)","Pública / Propio","Sí","No",65,10.81,10.47,11.78,64,240,12.62,NA
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Lengua y Literatura Alemanas","Universidad de Sevilla","Facultad de Filología (Sevilla)","Pública / Propio","Sí","No",50,5,5,7.63,71,240,12.62,NA
"https://www.unex.es/organizacion/servicios-universitarios/servicios/alumnado/funciones/grados","Grado en Comunicación Audiovisual","Universidad de Extremadura","Facultad de Ciencias de la  Documentación y la Comunicación (Badajoz)","Pública / Propio","Sí","No",50,6.24,6.08,9.66,85,240,11.82,55.4
"https://www.ubu.es/grados","Grado en Ingeniería Informática","Universidad de Burgos","Escuela Politécnica Superior (Burgos)","Pública / Propio","Varias modalidades*","No",175,6,5,8.23,65,240,20.45,NA
"http://www.ub.edu/dyn/cms/continguts_es/estudis/oferta_formativa/graus/graus.html","Grado en Química","Universidad de Barcelona","Facultad de Química (Barcelona)","Pública / Propio","Sí","No",200,9.23,9.67,10.9,78,240,18.46,81
"http://www.uv.es/uvweb/universidad/es/estudios-grado/oferta-grados/oferta-grados-1285846094474.html","Grado en Maestro/a en Educación Primaria","Universitat de València (Estudi General)","Facultat de Magisteri (Valencia)","Pública / Propio","Sí","No",500,10.04,10.22,11.13,95,240,12.79,83.7
"http://www.uv.es/uvweb/universidad/es/estudios-grado/oferta-grados/oferta-grados-1285846094474.html","Grado en Maestro/a en Educación Primaria","Universitat de València (Estudi General)","Centro Florida Universitaria (Valencia)","Pública / Adscrito**","Sí","No",80,NA,7.38,NA,95,240,12.79,75
"http://www2.ulpgc.es/index.php?pagina=plan_estudio&ver=inicio","Grado en Ingeniería Informática","Universidad de Las Palmas de Gran Canaria","Escuela de Ingeniería Informática (Las Palmas)","Pública / Propio","Sí","No",200,6.3,5,9.11,57,240,14.59,81.4
"https://www.unileon.es/estudiantes/oferta-academica/grados","Grado en Ciencias de la Actividad Física y del Deporte","Universidad de León","Facultad de Ciencias de la Actividad Física y del Deporte (León)","Pública / Propio","Sí","No",100,9.66,10.51,11.24,86,240,17.83,72.6
"https://web.ua.es/es/grados-oficiales.html","Grado en Ingeniería Informática","Universidad de Alicante","Escuela Politécnica Superior (Alicante)","Pública / Propio","Sí","Sí*",190,9.4,9.37,10.07,64,240,17.34,82.2
"http://www.uv.es/uvweb/universidad/es/estudios-grado/oferta-grados/oferta-grados-1285846094474.html","Grado en Traducción y Mediación Interlingüística","Universitat de València (Estudi General)","Facultad de Filología, Traducción y Comunicación (Valencia)","Pública / Propio","Sí","Sí*",100,8.52,8.94,11.6,90,240,12.79,66.2
"http://www.uv.es/uvweb/universidad/es/estudios-grado/oferta-grados/oferta-grados-1285846094474.html","Grado en Estudios Ingleses","Universitat de València (Estudi General)","Facultad de Filología, Traducción y Comunicación (Valencia)","Pública / Propio","Sí","Sí*",160,9.46,9.57,10.95,82,240,12.79,69
"https://www.uam.es/uam/grado","Grado en Estudios de Asia y África: Árabe, Chino y Japonés","Universidad Autónoma de Madrid","Facultad de Filosofía y Letras (Madrid)","Pública / Propio","Sí","No",105,5.35,5.23,10.47,85,240,16.92,59.6
"http://www.uco.es/grados/","Grado en Administración y Dirección de Empresas","Universidad de Córdoba","Facultad de Derecho y Ciencias Económicas y Empresariales (Córdoba)","Pública / Propio","Sí","No",140,9.25,8.76,10.42,80,240,12.62,66.4
"https://www.unex.es/organizacion/servicios-universitarios/servicios/alumnado/funciones/grados","Grado en Finanzas y Contabilidad","Universidad de Extremadura","Facultad de Empresa, Finanzas y Turismo (Cáceres)","Pública / Propio","Sí","No",60,7.1,5.69,9.33,72,240,11.82,81.2
"https://www.unileon.es/estudiantes/oferta-academica/grados","Grado en Educación Social","Universidad de León","Facultad de Educación (León)","Pública / Propio","Sí","No",40,5.45,7.6,8.92,96,240,13.67,79.6
"https://www.unileon.es/estudiantes/oferta-academica/grados","Grado en Relaciones Laborales y Recursos Humanos","Universidad de León","Facultad de Ciencias del Trabajo (León)","Pública / Propio","Sí","No",100,5,5,7.44,84,240,13.67,73.4
"https://www.uvic.cat/es/titulacions","Grado en Enfermería","Universidad de Vic","Facultad de Ciencias de la Salud de Manresa (Barcelona)","Privada / Propio","Sí","No",150,8.08,7.66,NA,94,240,NA,NA
"https://www.uvic.cat/es/titulacions","Grado en Enfermería","Universidad de Vic","Facultad de Ciencias de la Salud y el Bienestar (Barcelona)","Privada / Propio","Sí","No",150,8.04,8.06,NA,94,240,NA,NA
"http://www.uv.es/uvweb/universidad/es/estudios-grado/oferta-grados/oferta-grados-1285846094474.html","Grado en Información y Documentación","Universitat de València (Estudi General)","Facultad de Geografía e Historia (Valencia)","Pública / Propio","Sí","No",50,6.87,5.07,7.24,63,240,12.79,68.9
"https://www.uclm.es/misiones/estudios/catalogodeestudios?tipo=G","Grado en Historia","Universidad de Castilla-La Mancha","Facultad de Letras (Ciudad Real)","Pública / Propio","Sí","No",50,5.23,5.02,8.08,78,240,12.13,49
"http://www.uemc.es/grados","Grado en Periodismo","Universidad Europea Miguel de Cervantes","Facultad de Ciencias Sociales (Valladolid)","Privada / Propio","Varias modalidades*","No",NA,NA,NA,NA,83,240,NA,NA
"https://www.unav.edu/estudios/grados","Grado en Ingeniería de Tecnologías Industriales","Universidad de Navarra","Escuela de Ingeniería (Gipuzkoa)","Privada / Propio","Sí","No",NA,NA,NA,NA,92,240,NA,83.1
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Maestro en Educación Primaria","Universidad de La Laguna","Facultad de Educación (Santa Cruz De Tenerife)","Pública / Propio","Sí","No",260,9.4,9.13,10.73,91,240,10.16,71
"https://www.mondragon.edu/es/grados-universitarios","Grado en Ingeniería en Organización Industrial","Mondragon Unibertsitatea","Escuela Politécnica Superior (Gipuzkoa)","Privada / Propio","Varias modalidades*","No",NA,NA,NA,NA,96,240,NA,96
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Historia del Arte","Universidad de La Laguna","Facultad de Humanidades (Santa Cruz de Tenerife)","Pública / Propio","Sí","No",50,6.59,5.84,9.27,62,240,9.47,NA
"http://www.ub.edu/dyn/cms/continguts_es/estudis/oferta_formativa/graus/graus.html","Grado en Biotecnología","Universidad de Barcelona","Facultad de Biología (Barcelona)","Pública / Propio","Sí","No",80,12,11.82,12.42,94,240,18.46,66.7
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Bellas Artes","Universidad de La Laguna","Facultad de Bellas Artes (Santa Cruz de Tenerife)","Pública / Propio","Sí","No",120,5.5,7.26,9.57,78,240,12.63,NA
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Ingeniería Electrónica Industrial y Automática","Universidad de La Laguna","Escuela Superior de Ingeniería y Tecnología (Santa Cruz de Tenerife)","Pública / Propio","Sí","No",80,7.07,7.09,9.91,63,240,14.59,71.4
"http://www.uma.es/oferta-de-grado/","Grado en Medicina","Universidad de Málaga","Facultad de Medicina (Málaga)","Pública / Propio","Sí","No",160,13.34,13.28,13.33,88,360,12.62,93.2
"http://portal.uned.es/portal/page?_pageid=93,1643102&_dad=portal&_schema=PORTAL","Grado en Ciencia Política y de la Administración","Universidad Nacional de Educación a Distancia","Facultad de Ciencias Políticas y Sociología (Madrid)","Pública / Propio","No","No",NA,NA,NA,NA,62,240,13,65
"http://www.urjc.es/estudios/grado","Grado en Economía Financiera y Actuarial","Universidad Rey Juan Carlos","Facultad de Ciencias Jurídicas y Sociales. Campus de Madrid (Madrid)","Pública / Propio","Sí","No",35,NA,9.43,10.41,68,240,16.92,71.7
"http://www.urjc.es/estudios/grado","Grado en Economía Financiera y Actuarial","Universidad Rey Juan Carlos","Facultad de Ciencias Jurídicas y Sociales. Campus de Móstoles (Madrid)","Pública / Propio","Sí","No",45,NA,8.85,9.56,68,240,16.92,NA
"https://www.ufv.es/estudiar-en-ufv/titulaciones-de-grado/","Grado en Biotecnología","Universidad Francisco de Vitoria","Facultad de Ciencias Experimentales (Madrid)","Privada / Propio","Sí","No",120,NA,NA,NA,85,240,NA,NA
"https://www.uhu.es/estudia-en-la-uhu/oferta-academica/grados","Grado en Ingeniería Informática","Universidad de Huelva","Escuela Técnica Superior de Ingeniería (Huelva)","Pública / Propio","Sí","No",150,7.91,5,8.48,45,240,12.62,85
"http://www.umh.es/contenido/Estudios/:Grado/datos_es.html","Grado en Seguridad Pública y Privada","Universidad Miguel Hernández de Elche","Facultad de Ciencias Sociales y Jurídicas (Alicante)","Pública / Propio","Sí","No",100,6,6.26,7.6,85,240,12.79,NA
"https://www.uhu.es/estudia-en-la-uhu/oferta-academica/grados","Grado en Ingeniería Electrónica Industrial","Universidad de Huelva","Escuela Técnica Superior de Ingeniería (Huelva)","Pública / Propio","Sí","No",45,5,5,7.68,55,240,12.62,NA
"http://www.urjc.es/estudios/grado","Grado en Traducción e Interpretación","Universidad Rey Juan Carlos","Facultad de Artes y Humanidades. Campus de Móstoles (Madrid)","Pública / Propio","Sí","No",NA,8.69,NA,NA,83,240,16.92,NA
"http://www.urjc.es/estudios/grado","Grado en Traducción e Interpretación","Universidad Rey Juan Carlos","Facultad de Artes y Humanidades. Campus de Aranjuez (Madrid)","Pública / Propio","Sí","No",NA,5.5,NA,NA,83,240,16.92,NA
"https://www.uji.es/estudis/","Grado en Periodismo","Universidad Jaume I de Castellón","Facultad de Ciencias Humanas y  Sociales (Castellón)","Pública / Propio","Sí","No",90,9.06,9.35,9.55,92,240,12.79,80.1
"http://www.urjc.es/estudios/grado","Grado en Ingeniería en Tecnologías de la Telecomunicación","Universidad Rey Juan Carlos","Escuela de Ingeniería de Fuenlabrada (Madrid)","Pública / Propio","Sí","No",20,9.83,10.13,10.89,52,240,19.43,NA
"http://estudis.uib.cat/es/grau/","Grado en Pedagogía","Universidad de las Illes Balears","Facultad de Educación (Illes Balears)","Pública / Propio","Sí","No",70,6.07,5.92,7.85,92,240,15.63,75
"http://www.umh.es/contenido/Estudios/:Grado/datos_es.html","Grado en Farmacia","Universidad Miguel Hernández de Elche","Facultad de Farmacia (Alicante)","Pública / Propio","Sí","No",125,11.84,12.05,NA,80,300,18,81.5
"https://www.uax.com/grados","Grado en Ingeniería Mecánica","Universidad Alfonso X El Sabio","Escuela Politécnica Superior (Madrid)","Privada / Propio","Sí","No",NA,NA,NA,NA,76,240,NA,NA
"https://estudios.upct.es/grados/inicio","Grado en Ingeniería de Edificación","Universidad Politécnica de Cartagena","Escuela Técnica Superior de Arquitectura y Edificación (Murcia)","Pública / Propio","Sí","No",40,5.88,5.46,7.49,46,240,16.78,83.3
"https://estudios.upct.es/grados/inicio","Grado en Arquitectura Naval e Ingeniería de Sistemas Marinos","Universidad Politécnica de Cartagena","Escuela Técnica Superior de Ingeniería Naval y Oceánica (Murcia)","Pública / Propio","Sí","No",50,7.98,7.06,9.98,50,240,16.78,NA
"https://www.udg.edu/ca/estudia/oferta-formativa/graus","Grado en Ingeniería Agroalimentaria","Universidad de Girona","Escuela Politécnica Superior (Girona)","Pública / Propio","Sí","No",40,5,5,7.66,82,240,18.46,NA
"https://www.udg.edu/ca/estudia/oferta-formativa/graus","Grado en Biotecnología","Universidad de Girona","Facultad de Ciencias (Girona)","Pública / Propio","Sí","No",60,11.02,10.75,11.35,93,240,18.46,68
"https://www.uax.com/grados","Grado en Interpretación de Música Moderna","Universidad Alfonso X El Sabio","Facultad de Música y Artes Escénicas (Madrid)","Privada / Propio","Sí","No",NA,NA,NA,NA,94,240,NA,NA
"http://www.ucm.es/grado","Grado en Veterinaria","Universidad Complutense de Madrid","Facultad de Veterinaria (Madrid)","Pública / Propio","Sí","No",155,12.26,12.37,12.49,77,300,20.68,75.7
"http://www.uma.es/oferta-de-grado/","Grado en Finanzas y Contabilidad","Universidad de Málaga","Facultad de Ciencias Económicas y Empresariales (Málaga)","Pública / Propio","Sí","No",115,7.38,7,9.15,74,240,12.62,84.4
"https://www.udg.edu/ca/estudia/oferta-formativa/graus","Grado en Medicina","Universidad de Girona","Facultad de Medicina (Girona)","Pública / Propio","Sí","No",80,12.71,12.72,NA,96,360,18.46,91.5
"http://www.usc.es/es/titulacions/titulaionoficgrao.html","Grado en Biotecnología","Universidad de Santiago de Compostela","Facultad de Biología (A Coruña)","Pública / Propio","Sí","No",50,11.93,12.68,12.83,91,240,13.93,NA
"https://www.url.edu/es/estudios/grados","Grado en Ingeniería Electrónica de Telecomunicación","Universidad Ramon Llull","La Salle Digital Engineering School/Escola Tècnica Superior d'Enginyeria La Salle/Escuela Técnica Superior de Ingeniería La Salle (Barcelona)","Privada / Propio","Sí","No",NA,NA,NA,NA,69,240,NA,NA
"http://www.upc.edu/aprender/estudios/grados","Grado en Ciencias y Tecnologías del Mar","Universidad Politécnica de Catalunya","Escuela Técnica Superior de Ingeniería de Caminos, Canales y Puertos de Barcelona (Barcelona)","Pública / Propio","Sí","No",60,5.21,7.18,8.82,76,240,18.46,NA
"https://universidadeuropea.com/grados-canarias/","Grado en Dirección Internacional de Empresas de Turismo y Ocio","Universidad Europea de Canarias","Facultad de Ciencias Sociales (Santa Cruz De Tenerife)","Privada / Propio","Sí","No",NA,NA,NA,NA,85,240,NA,NA
"https://www.mondragon.edu/es/grados-universitarios","Grado en Ingeniería en Informática","Mondragon Unibertsitatea","Escuela Politécnica Superior (Gipuzkoa)","Privada / Propio","Sí","No",NA,NA,NA,NA,84,240,NA,NA
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Ingeniería Electrónica, Robótica y Mecatrónica","Universidad de Sevilla","Escuela Técnica Superior de Ingeniería (Sevilla)","Pública / Propio","Sí","No",65,11.57,12.6,13.04,69,240,12.62,NA
"https://www.usal.es/grados","Grado en Biotecnología","Universidad de Salamanca","Facultad de Biología (Salamanca)","Pública / Propio","Sí","No",NA,NA,NA,NA,94,240,17.83,55.5
"http://www.ucam.edu/estudios/grados","Grado en Biotecnología","Universidad Católica San Antonio","Facultad de Ciencias de la Salud (Murcia)","Privada / Propio","Sí","No",NA,NA,NA,NA,NA,240,NA,NA
"https://www.uloyola.es/grados","Grado en Educación Infantil","Universidad Loyola Andalucía","Facultad de Ciencias Sociales y Humanas (Sede de Sevilla) (Sevilla)","Privada / Propio","Sí","Sí*",NA,NA,NA,NA,NA,240,NA,NA
"http://estudios.uoc.edu/es/grados","Grado en Administración y Dirección de Empresas","Universidad Oberta de Catalunya","Universitat Oberta de Catalunya (Barcelona)","Privada / Propio","No","No",NA,NA,NA,NA,81,240,NA,83.4
"http://www.ub.edu/dyn/cms/continguts_es/estudis/oferta_formativa/graus/graus.html","Grado en Derecho","Universidad de Barcelona","Facultad de Derecho (Barcelona)","Pública / Propio","Sí","No",430,9.47,9.75,10.73,85,240,17.69,69.4
"http://www.ufpcanarias.es/","Grado en Enfermería","Universidad Fernando Pessoa-Canarias (UFP-C)","Facultad de Ciencias de la Salud (FCS) (Las Palmas)","Privada / Propio","Sí","No",90,NA,NA,NA,94,240,NA,71
"http://www.ugr.es/pages/estudios/grado","Grado en Historia","Universidad de Granada","Facultad de Filosofía y Letras (Granada)","Pública / Propio","Sí","No",150,7.77,5,9.82,80,240,12.62,34.6
"http://www.ugr.es/pages/estudios/grado","Grado en Fisioterapia","Universidad de Granada","Facultad de Ciencias de la Salud (Granada)","Pública / Propio","Sí","No",60,12.49,12.32,NA,89,240,12.62,74.9
"http://www.ugr.es/pages/estudios/grado","Grado en Fisioterapia","Universidad de Granada","Facultad de Ciencias de la Salud de Melilla (Melilla)","Pública / Propio","Sí","No",49,9.94,10.34,10.84,89,240,12.62,NA
"http://www.ub.edu/dyn/cms/continguts_es/estudis/oferta_formativa/graus/graus.html","Grado en Historia del Arte","Universidad de Barcelona","Facultad de Geografía e Historia (Barcelona)","Pública / Propio","Sí","No",170,5,5,8.43,83,240,17.69,64.1
"http://estudis.uib.cat/es/grau/","Grado en Fisioterapia","Universidad de las Illes Balears","Facultad de Enfermería y Fisioterapia (Illes Balears)","Pública / Propio","Sí","No",60,9.45,9.73,10,88,240,20.08,78.5
"http://estudios.uoc.edu/es/grados","Grado en Lengua y Literatura Catalanas","Universidad Oberta de Catalunya","Universitat Oberta de Catalunya (Barcelona)","Privada / Propio","No","No",250,NA,NA,NA,81,240,NA,81.2
"https://www.uab.cat/web/estudiar/grado/oferta-de-grados/todos-los-grados-1345667068600.html","Grado en Ingeniería Mecánica","Universidad Autónoma de Barcelona","Escuela Universitaria Salesiana de Sarrià (Barcelona)","Pública / Adscrito**","Sí","No",40,5,5,7.09,75,240,NA,77.9
"https://www.uab.cat/web/estudiar/grado/oferta-de-grados/todos-los-grados-1345667068600.html","Grado en Ingeniería Química","Universidad Autónoma de Barcelona","Escuela de Ingeniería (Barcelona)","Pública / Propio","Sí","No",80,8.97,8.52,10.12,77,240,18.46,79.5
"https://www.uab.cat/web/estudiar/grado/oferta-de-grados/todos-los-grados-1345667068600.html","Grado en Diseño","Universidad Autónoma de Barcelona","EINA. Centro Universitario de Diseño y Arte (Barcelona)","Pública / Adscrito**","Sí","No",150,5,5,8.81,87,240,NA,72.3
"http://valencia.universidadeuropea.es/estudios-universitarios/grados","Grado en Odontología","Universidad Europea de Valencia","Facultad de Ciencias de la Salud (Valencia)","Privada / Propio","Sí","Sí*",NA,NA,NA,NA,82,300,NA,NA
"https://www.uab.cat/web/estudiar/grado/oferta-de-grados/todos-los-grados-1345667068600.html","Grado en Prevención y Seguridad Integral","Universidad Autónoma de Barcelona","Escuela Fundación Universidad Autónoma de Barcelona-Formación (Barcelona)","Pública / Adscrito**","Sí","No",110,5,NA,NA,93,240,NA,NA
"https://www.ehu.eus/es/web/estudiosdegrado-gradukoikasketak/grados-actual","Grado en Criminología","Universidad del País Vasco/Euskal Herriko Unibertsitatea","Facultad de Derecho (Gipuzkoa)","Pública / Propio","Sí","No",60,10.66,10.5,11.32,89,240,13.42,75.3
"https://www.ehu.eus/es/web/estudiosdegrado-gradukoikasketak/grados-actual","Grado en Educación Social","Universidad del País Vasco/Euskal Herriko Unibertsitatea","Facultad de Educación de Bilbao (Bizkaia)","Pública / Propio","Sí","No",100,9.53,9.73,10.45,95,240,13.72,78.2
"https://www.ehu.eus/es/web/estudiosdegrado-gradukoikasketak/grados-actual","Grado en Educación Social","Universidad del País Vasco/Euskal Herriko Unibertsitatea","Facultad de Educación, Filosofía y Antropología (Gipuzkoa)","Pública / Propio","Sí","No",80,8.96,9.36,10.14,95,240,13.72,NA
"https://www.universidadviu.com/es/programas/grados","Grado en Criminología y Ciencias de la Seguridad","Universidad Internacional Valenciana","Facultad de Ciencias Sociales y Jurídicas (Valencia/València)","Privada / Propio","No","No",NA,NA,NA,NA,82,240,NA,NA
"http://madrid.universidadeuropea.es/estudios-universitarios/grados","Grado en Ingeniería Civil","Universidad Europea de Madrid","Escuela de Arquitectura, Ingeniería y Diseño. Campus Villaviciosa y Alcobendas (Madrid)","Privada / Propio","Sí","Sí*",NA,NA,NA,NA,68,240,NA,77.3
"http://www.uc3m.es/ss/Satellite/Grado/es/ListadoGrados/1371212987094/Oferta_de_titulaciones","Grado en Ciencias Políticas/Bachelor in Political Science","Universidad Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas (Madrid)","Pública / Propio","Sí","No",30,10.3,10.48,10.86,92,240,16.92,57.7
"http://www.uc3m.es/ss/Satellite/Grado/es/ListadoGrados/1371212987094/Oferta_de_titulaciones","Grado en Management and Technology/Empresa y Tecnología","Universidad Carlos III de Madrid","Facultad de Ciencias Sociales y Jurídicas (Madrid)","Pública / Propio","Sí","Sí*",75,12.6,12.87,13.23,96,240,16.92,NA
"https://www.deusto.es/es/inicio/estudia/estudios/grados","Grado en Relaciones Internacionales","Universidad de Deusto","Facultad de Ciencias Sociales y Humanas (Bizkaia)","Privada / Propio","Sí","Sí*",NA,NA,NA,NA,97,240,NA,NA
"https://www.deusto.es/es/inicio/estudia/estudios/grados","Grado en Ingeniería Informática","Universidad de Deusto","Facultad de Ingeniería (Bizkaia)","Privada / Propio","Sí","No",NA,NA,NA,NA,87,240,NA,97.1
"http://www.uniovi.es/estudios/grados","Grado en Fisioterapia","Universidad de Oviedo","Facultad de Medicina y Ciencias de la Salud (Asturias)","Pública / Propio","Sí","No",60,11.13,11.65,NA,81,240,15.7,84.9
"http://www.uniovi.es/estudios/grados","Grado en Educación Social","Universidad de Oviedo","Facultad Padre Ossó (Asturias)","Pública / Adscrito**","Sí","No",42,5.67,5.52,7.88,79,240,NA,NA
"https://www.ehu.eus/es/web/estudiosdegrado-gradukoikasketak/grados-actual","Grado en Ingeniería de Energías Renovables","Universidad del País Vasco/Euskal Herriko Unibertsitatea","Escuela de Ingeniería de Guipuzcoa (Gipuzkoa)","Pública / Propio","Sí","No",NA,NA,NA,NA,73,240,18.23,NA
"https://www.ehu.eus/es/web/estudiosdegrado-gradukoikasketak/grados-actual","Grado en Ingeniería de Energías Renovables","Universidad del País Vasco/Euskal Herriko Unibertsitatea","Escuela de Ingeniería de Guipuzcoa. Sección Eibar (Gipuzkoa)","Pública / Propio","Sí","No",70,7.24,7.73,10.73,73,240,18.23,NA
"https://www.ehu.eus/es/web/estudiosdegrado-gradukoikasketak/grados-actual","Grado en Periodismo","Universidad del País Vasco/Euskal Herriko Unibertsitatea","Facultad de Ciencias Sociales y de la Comunicación (Bizkaia)","Pública / Propio","Sí","No",180,6.51,8.81,10.09,81,240,13.42,71.4
"https://www.uva.es/export/sites/uva/2.estudios/2.03.grados/2.02.01.oferta/index.html","Grado en Turismo","Universidad de Valladolid","Facultad de Ciencias Sociales, Jurídicas y de la Comunicación (Segovia)","Pública / Propio","Sí","No",35,5,5,NA,73,240,12.59,61.1
"https://www.uva.es/export/sites/uva/2.estudios/2.03.grados/2.02.01.oferta/index.html","Grado en Administración y Dirección de Empresas","Universidad de Valladolid","Facultad de Ciencias Empresariales y del Trabajo de Soria (Soria)","Pública / Propio","Sí","No",30,5,5,8.5,66,240,13.67,NA
"https://www.uva.es/export/sites/uva/2.estudios/2.03.grados/2.02.01.oferta/index.html","Grado en Administración y Dirección de Empresas","Universidad de Valladolid","Facultad de Ciencias Sociales, Jurídicas y de la Comunicación (Segovia)","Pública / Propio","Sí","No",60,5,5,8.74,66,240,13.67,81.8
"https://www.uva.es/export/sites/uva/2.estudios/2.03.grados/2.02.01.oferta/index.html","Grado en Administración y Dirección de Empresas","Universidad de Valladolid","Facultad de Ciencias Económicas y Empresariales (Valladolid)","Pública / Propio","Sí","No",175,5,5,9.69,66,240,13.67,85.5
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Turismo","Universidad de La Laguna","Escuela Universitaria de Turismo de Santa Cruz de Tenerife (Santa Cruz De Tenerife)","Pública / Adscrito**","Sí","No",50,5,5,NA,83,240,10.16,NA
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Turismo","Universidad de La Laguna","Facultad de Economía, Empresa y Turismo (Santa Cruz de Tenerife)","Pública / Propio","Sí","No",150,5.42,5.5,8.96,83,240,10.16,68.2
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Turismo","Universidad de La Laguna","Escuela Superior de Turismo Iriarte (Santa Cruz De Tenerife)","Pública / Adscrito**","Sí","No",50,5,5,7.28,83,240,10.16,NA
"http://www.udl.cat/ca/es/estudios/estudios_centros/","Grado en Medicina","Universidad de Lleida","Facultad de Medicina (Lleida)","Pública / Propio","Sí","No",110,12.71,12.71,12.81,92,360,18.46,92.4
"https://www.uva.es/export/sites/uva/2.estudios/2.03.grados/2.02.01.oferta/index.html","Grado en Ingeniería Eléctrica","Universidad de Valladolid","Escuela de Ingenierías Industriales (Valladolid)","Pública / Propio","Sí","No",50,5,5,8.6,66,240,20.45,NA
"http://www.ub.edu/dyn/cms/continguts_es/estudis/oferta_formativa/graus/graus.html","Grado en Ciencias Culinarias y Gastronómicas","Universidad de Barcelona","Facultad de Farmacia y Ciencias de la Alimentación (Barcelona)","Pública / Propio","Sí","No",NA,NA,NA,NA,87,240,NA,NA
"http://www.ub.edu/dyn/cms/continguts_es/estudis/oferta_formativa/graus/graus.html","Grado en Ciencias Culinarias y Gastronómicas","Universidad de Barcelona","Escuela de Hostelería y Turismo-CETT (Barcelona)","Pública / Adscrito**","Sí","No",80,5,5,7.95,87,240,NA,NA
"http://www.uah.es/estudios/grados/inicio.asp","Grado en Óptica y Optometría","Universidad de Alcalá","Centro de Educación Superior CUNIMAD (Madrid)","Pública / Adscrito**","No","No",NA,5,5.49,7,61,240,NA,NA
"http://www.udima.es/es/grados.html","Grado en Magisterio en Educación Primaria","Universidad a Distancia de Madrid","Facultad de Ciencias de la Salud y de la Educación (Madrid)","Privada / Propio","No","No",325,NA,NA,NA,92,240,NA,NA
"http://www.usj.es/estudios/grados","Grado en Fisioterapia","Universidad San Jorge","Facultad de Ciencias de la Salud (Zaragoza)","Privada / Propio","Sí","No",NA,NA,NA,NA,87,240,NA,28.4
"https://www.uca.es/grados/","Grado en Estudios Ingleses","Universidad de Cádiz","Facultad de Filosofía y Letras (Cádiz)","Pública / Propio","Sí","No",65,6.27,5.88,9.32,78,240,12.62,70
